date,temple,day_of_week,month,is_weekend,is_festival,festival_name,weather,temperature_c,footfall,surge_flag
2022-07-23,somnath,5,7,1,0,,rainy,32.9,9190,0
2022-07-23,dwarka,5,7,1,0,,rainy,32.9,6942,0
2022-07-23,ambaji,5,7,1,0,,rainy,32.9,5939,0
2022-07-23,pavagadh,5,7,1,0,,rainy,32.9,5380,0
2022-07-24,somnath,6,7,1,0,,cloudy,32.3,15337,1
2022-07-24,dwarka,6,7,1,0,,cloudy,32.3,11971,0
2022-07-24,ambaji,6,7,1,0,,cloudy,32.3,11232,0
2022-07-24,pavagadh,6,7,1,0,,cloudy,32.3,8088,0
2022-07-25,somnath,0,7,0,0,,rainy,29.8,4875,0
2022-07-25,dwarka,0,7,0,0,,rainy,29.8,4291,0
2022-07-25,ambaji,0,7,0,0,,rainy,29.8,4060,0
2022-07-25,pavagadh,0,7,0,0,,rainy,29.8,3292,0
2022-07-26,somnath,1,7,0,0,,rainy,31.7,4579,0
2022-07-26,dwarka,1,7,0,0,,rainy,31.7,4194,0
2022-07-26,ambaji,1,7,0,0,,rainy,31.7,3604,0
2022-07-26,pavagadh,1,7,0,0,,rainy,31.7,3241,0
2022-07-27,somnath,2,7,0,0,,rainy,30.2,4989,0
2022-07-27,dwarka,2,7,0,0,,rainy,30.2,4456,0
2022-07-27,ambaji,2,7,0,0,,rainy,30.2,3543,0
2022-07-27,pavagadh,2,7,0,0,,rainy,30.2,3226,0
2022-07-28,somnath,3,7,0,0,,rainy,30.8,4927,0
2022-07-28,dwarka,3,7,0,0,,rainy,30.8,3759,0
2022-07-28,ambaji,3,7,0,0,,rainy,30.8,3710,0
2022-07-28,pavagadh,3,7,0,0,,rainy,30.8,3040,0
2022-07-29,somnath,4,7,0,0,,cloudy,28.3,7856,0
2022-07-29,dwarka,4,7,0,0,,cloudy,28.3,6243,0
2022-07-29,ambaji,4,7,0,0,,cloudy,28.3,6761,0
2022-07-29,pavagadh,4,7,0,0,,cloudy,28.3,4577,0
2022-07-30,somnath,5,7,1,0,,rainy,30.7,9019,0
2022-07-30,dwarka,5,7,1,0,,rainy,30.7,7968,0
2022-07-30,ambaji,5,7,1,0,,rainy,30.7,7217,0
2022-07-30,pavagadh,5,7,1,0,,rainy,30.7,5274,0
2022-07-31,somnath,6,7,1,0,,rainy,30.8,9156,0
2022-07-31,dwarka,6,7,1,0,,rainy,30.8,7375,0
2022-07-31,ambaji,6,7,1,0,,rainy,30.8,5865,0
2022-07-31,pavagadh,6,7,1,0,,rainy,30.8,5902,0
2022-08-01,somnath,0,8,0,0,,sunny,31.4,8468,0
2022-08-01,dwarka,0,8,0,0,,sunny,31.4,6243,0
2022-08-01,ambaji,0,8,0,0,,sunny,31.4,5783,0
2022-08-01,pavagadh,0,8,0,0,,sunny,31.4,4579,0
2022-08-02,somnath,1,8,0,0,,cloudy,29.4,7632,0
2022-08-02,dwarka,1,8,0,0,,cloudy,29.4,7380,0
2022-08-02,ambaji,1,8,0,0,,cloudy,29.4,6133,0
2022-08-02,pavagadh,1,8,0,0,,cloudy,29.4,5236,0
2022-08-03,somnath,2,8,0,0,,sunny,29.9,8048,0
2022-08-03,dwarka,2,8,0,0,,sunny,29.9,7283,0
2022-08-03,ambaji,2,8,0,0,,sunny,29.9,6768,0
2022-08-03,pavagadh,2,8,0,0,,sunny,29.9,5337,0
2022-08-04,somnath,3,8,0,0,,rainy,32.2,5181,0
2022-08-04,dwarka,3,8,0,0,,rainy,32.2,3638,0
2022-08-04,ambaji,3,8,0,0,,rainy,32.2,3838,0
2022-08-04,pavagadh,3,8,0,0,,rainy,32.2,3048,0
2022-08-05,somnath,4,8,0,0,,cloudy,27.0,7745,0
2022-08-05,dwarka,4,8,0,0,,cloudy,27.0,7218,0
2022-08-05,ambaji,4,8,0,0,,cloudy,27.0,6378,0
2022-08-05,pavagadh,4,8,0,0,,cloudy,27.0,4438,0
2022-08-06,somnath,5,8,1,0,,sunny,27.3,13373,0
2022-08-06,dwarka,5,8,1,0,,sunny,27.3,12971,0
2022-08-06,ambaji,5,8,1,0,,sunny,27.3,10534,0
2022-08-06,pavagadh,5,8,1,0,,sunny,27.3,8555,0
2022-08-07,somnath,6,8,1,0,,rainy,28.3,8633,0
2022-08-07,dwarka,6,8,1,0,,rainy,28.3,6941,0
2022-08-07,ambaji,6,8,1,0,,rainy,28.3,6071,0
2022-08-07,pavagadh,6,8,1,0,,rainy,28.3,5326,0
2022-08-08,somnath,0,8,0,0,,sunny,29.8,8293,0
2022-08-08,dwarka,0,8,0,0,,sunny,29.8,6567,0
2022-08-08,ambaji,0,8,0,0,,sunny,29.8,7227,0
2022-08-08,pavagadh,0,8,0,0,,sunny,29.8,4647,0
2022-08-09,somnath,1,8,0,0,,cloudy,28.3,7459,0
2022-08-09,dwarka,1,8,0,0,,cloudy,28.3,7435,0
2022-08-09,ambaji,1,8,0,0,,cloudy,28.3,6811,0
2022-08-09,pavagadh,1,8,0,0,,cloudy,28.3,4855,0
2022-08-10,somnath,2,8,0,0,,sunny,27.1,8000,0
2022-08-10,dwarka,2,8,0,0,,sunny,27.1,7752,0
2022-08-10,ambaji,2,8,0,0,,sunny,27.1,6402,0
2022-08-10,pavagadh,2,8,0,0,,sunny,27.1,4661,0
2022-08-11,somnath,3,8,0,0,,rainy,32.8,4975,0
2022-08-11,dwarka,3,8,0,0,,rainy,32.8,3992,0
2022-08-11,ambaji,3,8,0,0,,rainy,32.8,3618,0
2022-08-11,pavagadh,3,8,0,0,,rainy,32.8,2821,0
2022-08-12,somnath,4,8,0,0,,sunny,27.2,6659,0
2022-08-12,dwarka,4,8,0,0,,sunny,27.2,7486,0
2022-08-12,ambaji,4,8,0,0,,sunny,27.2,6086,0
2022-08-12,pavagadh,4,8,0,0,,sunny,27.2,5404,0
2022-08-13,somnath,5,8,1,0,,rainy,26.2,9363,0
2022-08-13,dwarka,5,8,1,0,,rainy,26.2,7780,0
2022-08-13,ambaji,5,8,1,0,,rainy,26.2,6620,0
2022-08-13,pavagadh,5,8,1,0,,rainy,26.2,6702,0
2022-08-14,somnath,6,8,1,0,,rainy,26.2,9764,0
2022-08-14,dwarka,6,8,1,0,,rainy,26.2,7104,0
2022-08-14,ambaji,6,8,1,0,,rainy,26.2,5974,0
2022-08-14,pavagadh,6,8,1,0,,rainy,26.2,4820,0
2022-08-15,somnath,0,8,0,0,,rainy,28.3,5067,0
2022-08-15,dwarka,0,8,0,0,,rainy,28.3,3774,0
2022-08-15,ambaji,0,8,0,0,,rainy,28.3,3872,0
2022-08-15,pavagadh,0,8,0,0,,rainy,28.3,3269,0
2022-08-16,somnath,1,8,0,0,,rainy,26.0,5043,0
2022-08-16,dwarka,1,8,0,0,,rainy,26.0,4316,0
2022-08-16,ambaji,1,8,0,0,,rainy,26.0,3773,0
2022-08-16,pavagadh,1,8,0,0,,rainy,26.0,2756,0
2022-08-17,somnath,2,8,0,0,,cloudy,30.2,8379,0
2022-08-17,dwarka,2,8,0,0,,cloudy,30.2,7278,0
2022-08-17,ambaji,2,8,0,0,,cloudy,30.2,5956,0
2022-08-17,pavagadh,2,8,0,0,,cloudy,30.2,5111,0
2022-08-18,somnath,3,8,0,0,,rainy,32.4,4632,0
2022-08-18,dwarka,3,8,0,0,,rainy,32.4,4241,0
2022-08-18,ambaji,3,8,0,0,,rainy,32.4,3901,0
2022-08-18,pavagadh,3,8,0,0,,rainy,32.4,2830,0
2022-08-19,somnath,4,8,0,1,Janmashtami,rainy,30.1,16328,1
2022-08-19,dwarka,4,8,0,1,Janmashtami,rainy,30.1,22821,1
2022-08-19,ambaji,4,8,0,1,Janmashtami,rainy,30.1,10547,0
2022-08-19,pavagadh,4,8,0,1,Janmashtami,rainy,30.1,9770,0
2022-08-20,somnath,5,8,1,1,Janmashtami,sunny,26.5,39425,1
2022-08-20,dwarka,5,8,1,1,Janmashtami,sunny,26.5,63026,1
2022-08-20,ambaji,5,8,1,1,Janmashtami,sunny,26.5,32783,1
2022-08-20,pavagadh,5,8,1,1,Janmashtami,sunny,26.5,36542,1
2022-08-21,somnath,6,8,1,0,,rainy,26.1,8783,0
2022-08-21,dwarka,6,8,1,0,,rainy,26.1,7054,0
2022-08-21,ambaji,6,8,1,0,,rainy,26.1,6407,0
2022-08-21,pavagadh,6,8,1,0,,rainy,26.1,4834,0
2022-08-22,somnath,0,8,0,0,,cloudy,31.9,7910,0
2022-08-22,dwarka,0,8,0,0,,cloudy,31.9,7137,0
2022-08-22,ambaji,0,8,0,0,,cloudy,31.9,5210,0
2022-08-22,pavagadh,0,8,0,0,,cloudy,31.9,4804,0
2022-08-23,somnath,1,8,0,0,,rainy,32.2,4259,0
2022-08-23,dwarka,1,8,0,0,,rainy,32.2,4307,0
2022-08-23,ambaji,1,8,0,0,,rainy,32.2,3266,0
2022-08-23,pavagadh,1,8,0,0,,rainy,32.2,2697,0
2022-08-24,somnath,2,8,0,0,,rainy,32.2,4510,0
2022-08-24,dwarka,2,8,0,0,,rainy,32.2,4269,0
2022-08-24,ambaji,2,8,0,0,,rainy,32.2,3773,0
2022-08-24,pavagadh,2,8,0,0,,rainy,32.2,3041,0
2022-08-25,somnath,3,8,0,0,,rainy,33.5,3723,0
2022-08-25,dwarka,3,8,0,0,,rainy,33.5,4109,0
2022-08-25,ambaji,3,8,0,0,,rainy,33.5,3401,0
2022-08-25,pavagadh,3,8,0,0,,rainy,33.5,2954,0
2022-08-26,somnath,4,8,0,0,,cloudy,27.5,7349,0
2022-08-26,dwarka,4,8,0,0,,cloudy,27.5,7716,0
2022-08-26,ambaji,4,8,0,0,,cloudy,27.5,6269,0
2022-08-26,pavagadh,4,8,0,0,,cloudy,27.5,4748,0
2022-08-27,somnath,5,8,1,0,,rainy,28.9,9461,0
2022-08-27,dwarka,5,8,1,0,,rainy,28.9,6962,0
2022-08-27,ambaji,5,8,1,0,,rainy,28.9,6859,0
2022-08-27,pavagadh,5,8,1,0,,rainy,28.9,5154,0
2022-08-28,somnath,6,8,1,0,,sunny,30.0,11946,0
2022-08-28,dwarka,6,8,1,0,,sunny,30.0,12633,0
2022-08-28,ambaji,6,8,1,0,,sunny,30.0,9355,0
2022-08-28,pavagadh,6,8,1,0,,sunny,30.0,8853,0
2022-08-29,somnath,0,8,0,0,,cloudy,26.6,7108,0
2022-08-29,dwarka,0,8,0,0,,cloudy,26.6,6414,0
2022-08-29,ambaji,0,8,0,0,,cloudy,26.6,5620,0
2022-08-29,pavagadh,0,8,0,0,,cloudy,26.6,4907,0
2022-08-30,somnath,1,8,0,0,,rainy,31.3,4630,0
2022-08-30,dwarka,1,8,0,0,,rainy,31.3,4601,0
2022-08-30,ambaji,1,8,0,0,,rainy,31.3,3231,0
2022-08-30,pavagadh,1,8,0,0,,rainy,31.3,3154,0
2022-08-31,somnath,2,8,0,0,,rainy,26.3,5030,0
2022-08-31,dwarka,2,8,0,0,,rainy,26.3,3986,0
2022-08-31,ambaji,2,8,0,0,,rainy,26.3,3816,0
2022-08-31,pavagadh,2,8,0,0,,rainy,26.3,2998,0
2022-09-01,somnath,3,9,0,0,,sunny,33.6,8762,0
2022-09-01,dwarka,3,9,0,0,,sunny,33.6,7340,0
2022-09-01,ambaji,3,9,0,0,,sunny,33.6,5472,0
2022-09-01,pavagadh,3,9,0,0,,sunny,33.6,5510,0
2022-09-02,somnath,4,9,0,0,,cloudy,33.6,8512,0
2022-09-02,dwarka,4,9,0,0,,cloudy,33.6,7561,0
2022-09-02,ambaji,4,9,0,0,,cloudy,33.6,6023,0
2022-09-02,pavagadh,4,9,0,0,,cloudy,33.6,4902,0
2022-09-03,somnath,5,9,1,0,,rainy,32.2,8215,0
2022-09-03,dwarka,5,9,1,0,,rainy,32.2,7975,0
2022-09-03,ambaji,5,9,1,0,,rainy,32.2,5876,0
2022-09-03,pavagadh,5,9,1,0,,rainy,32.2,5174,0
2022-09-04,somnath,6,9,1,0,,cloudy,33.6,13129,0
2022-09-04,dwarka,6,9,1,0,,cloudy,33.6,13755,0
2022-09-04,ambaji,6,9,1,0,,cloudy,33.6,9911,0
2022-09-04,pavagadh,6,9,1,0,,cloudy,33.6,8629,0
2022-09-05,somnath,0,9,0,0,,rainy,31.2,4800,0
2022-09-05,dwarka,0,9,0,0,,rainy,31.2,4355,0
2022-09-05,ambaji,0,9,0,0,,rainy,31.2,3571,0
2022-09-05,pavagadh,0,9,0,0,,rainy,31.2,2737,0
2022-09-06,somnath,1,9,0,0,,rainy,30.5,4779,0
2022-09-06,dwarka,1,9,0,0,,rainy,30.5,4444,0
2022-09-06,ambaji,1,9,0,0,,rainy,30.5,2746,0
2022-09-06,pavagadh,1,9,0,0,,rainy,30.5,3250,0
2022-09-07,somnath,2,9,0,0,,rainy,33.3,4616,0
2022-09-07,dwarka,2,9,0,0,,rainy,33.3,4209,0
2022-09-07,ambaji,2,9,0,0,,rainy,33.3,3778,0
2022-09-07,pavagadh,2,9,0,0,,rainy,33.3,2803,0
2022-09-08,somnath,3,9,0,0,,sunny,29.6,8773,0
2022-09-08,dwarka,3,9,0,0,,sunny,29.6,7416,0
2022-09-08,ambaji,3,9,0,0,,sunny,29.6,6223,0
2022-09-08,pavagadh,3,9,0,0,,sunny,29.6,4728,0
2022-09-09,somnath,4,9,0,0,,rainy,26.5,4068,0
2022-09-09,dwarka,4,9,0,0,,rainy,26.5,4026,0
2022-09-09,ambaji,4,9,0,0,,rainy,26.5,3853,0
2022-09-09,pavagadh,4,9,0,0,,rainy,26.5,2715,0
2022-09-10,somnath,5,9,1,0,,sunny,31.1,14749,0
2022-09-10,dwarka,5,9,1,0,,sunny,31.1,11515,0
2022-09-10,ambaji,5,9,1,0,,sunny,31.1,11192,0
2022-09-10,pavagadh,5,9,1,0,,sunny,31.1,9312,0
2022-09-11,somnath,6,9,1,0,,rainy,32.3,9452,0
2022-09-11,dwarka,6,9,1,0,,rainy,32.3,7678,0
2022-09-11,ambaji,6,9,1,0,,rainy,32.3,5884,0
2022-09-11,pavagadh,6,9,1,0,,rainy,32.3,5936,0
2022-09-12,somnath,0,9,0,0,,cloudy,30.9,8442,0
2022-09-12,dwarka,0,9,0,0,,cloudy,30.9,7233,0
2022-09-12,ambaji,0,9,0,0,,cloudy,30.9,6717,0
2022-09-12,pavagadh,0,9,0,0,,cloudy,30.9,4998,0
2022-09-13,somnath,1,9,0,0,,cloudy,32.2,8104,0
2022-09-13,dwarka,1,9,0,0,,cloudy,32.2,6816,0
2022-09-13,ambaji,1,9,0,0,,cloudy,32.2,6636,0
2022-09-13,pavagadh,1,9,0,0,,cloudy,32.2,4907,0
2022-09-14,somnath,2,9,0,0,,rainy,31.4,4387,0
2022-09-14,dwarka,2,9,0,0,,rainy,31.4,4735,0
2022-09-14,ambaji,2,9,0,0,,rainy,31.4,3673,0
2022-09-14,pavagadh,2,9,0,0,,rainy,31.4,2684,0
2022-09-15,somnath,3,9,0,0,,rainy,33.7,4079,0
2022-09-15,dwarka,3,9,0,0,,rainy,33.7,4484,0
2022-09-15,ambaji,3,9,0,0,,rainy,33.7,3731,0
2022-09-15,pavagadh,3,9,0,0,,rainy,33.7,3040,0
2022-09-16,somnath,4,9,0,0,,rainy,27.3,4551,0
2022-09-16,dwarka,4,9,0,0,,rainy,27.3,4644,0
2022-09-16,ambaji,4,9,0,0,,rainy,27.3,3236,0
2022-09-16,pavagadh,4,9,0,0,,rainy,27.3,3441,0
2022-09-17,somnath,5,9,1,0,,sunny,32.8,14394,0
2022-09-17,dwarka,5,9,1,0,,sunny,32.8,13942,0
2022-09-17,ambaji,5,9,1,0,,sunny,32.8,10402,0
2022-09-17,pavagadh,5,9,1,0,,sunny,32.8,8890,0
2022-09-18,somnath,6,9,1,0,,rainy,30.3,8246,0
2022-09-18,dwarka,6,9,1,0,,rainy,30.3,7554,0
2022-09-18,ambaji,6,9,1,0,,rainy,30.3,6743,0
2022-09-18,pavagadh,6,9,1,0,,rainy,30.3,5316,0
2022-09-19,somnath,0,9,0,0,,cloudy,31.8,7089,0
2022-09-19,dwarka,0,9,0,0,,cloudy,31.8,6381,0
2022-09-19,ambaji,0,9,0,0,,cloudy,31.8,5226,0
2022-09-19,pavagadh,0,9,0,0,,cloudy,31.8,4727,0
2022-09-20,somnath,1,9,0,0,,rainy,26.4,4502,0
2022-09-20,dwarka,1,9,0,0,,rainy,26.4,3879,0
2022-09-20,ambaji,1,9,0,0,,rainy,26.4,3332,0
2022-09-20,pavagadh,1,9,0,0,,rainy,26.4,2688,0
2022-09-21,somnath,2,9,0,0,,rainy,31.1,4294,0
2022-09-21,dwarka,2,9,0,0,,rainy,31.1,4205,0
2022-09-21,ambaji,2,9,0,0,,rainy,31.1,3433,0
2022-09-21,pavagadh,2,9,0,0,,rainy,31.1,3546,0
2022-09-22,somnath,3,9,0,0,,cloudy,32.4,7800,0
2022-09-22,dwarka,3,9,0,0,,cloudy,32.4,6595,0
2022-09-22,ambaji,3,9,0,0,,cloudy,32.4,6142,0
2022-09-22,pavagadh,3,9,0,0,,cloudy,32.4,5058,0
2022-09-23,somnath,4,9,0,0,,rainy,29.9,4940,0
2022-09-23,dwarka,4,9,0,0,,rainy,29.9,4612,0
2022-09-23,ambaji,4,9,0,0,,rainy,29.9,3435,0
2022-09-23,pavagadh,4,9,0,0,,rainy,29.9,3331,0
2022-09-24,somnath,5,9,1,0,,cloudy,32.9,14965,0
2022-09-24,dwarka,5,9,1,0,,cloudy,32.9,12523,0
2022-09-24,ambaji,5,9,1,0,,cloudy,32.9,10085,0
2022-09-24,pavagadh,5,9,1,0,,cloudy,32.9,9630,0
2022-09-25,somnath,6,9,1,0,,rainy,29.7,8586,0
2022-09-25,dwarka,6,9,1,0,,rainy,29.7,7985,0
2022-09-25,ambaji,6,9,1,0,,rainy,29.7,6810,0
2022-09-25,pavagadh,6,9,1,0,,rainy,29.7,5592,0
2022-09-26,somnath,0,9,0,1,Navratri Day 1,rainy,30.9,16049,1
2022-09-26,dwarka,0,9,0,1,Navratri Day 1,rainy,30.9,13512,0
2022-09-26,ambaji,0,9,0,1,Navratri Day 1,rainy,30.9,20087,1
2022-09-26,pavagadh,0,9,0,1,Navratri Day 1,rainy,30.9,15916,1
2022-09-27,somnath,1,9,0,1,Navratri Day 2,cloudy,30.0,31202,1
2022-09-27,dwarka,1,9,0,1,Navratri Day 2,cloudy,30.0,25182,1
2022-09-27,ambaji,1,9,0,1,Navratri Day 2,cloudy,30.0,39289,1
2022-09-27,pavagadh,1,9,0,1,Navratri Day 2,cloudy,30.0,21771,1
2022-09-28,somnath,2,9,0,1,Navratri Day 3,cloudy,33.1,26561,1
2022-09-28,dwarka,2,9,0,1,Navratri Day 3,cloudy,33.1,27391,1
2022-09-28,ambaji,2,9,0,1,Navratri Day 3,cloudy,33.1,36908,1
2022-09-28,pavagadh,2,9,0,1,Navratri Day 3,cloudy,33.1,23634,1
2022-09-29,somnath,3,9,0,1,Navratri Day 4,rainy,29.2,17693,1
2022-09-29,dwarka,3,9,0,1,Navratri Day 4,rainy,29.2,14064,0
2022-09-29,ambaji,3,9,0,1,Navratri Day 4,rainy,29.2,20837,1
2022-09-29,pavagadh,3,9,0,1,Navratri Day 4,rainy,29.2,15456,1
2022-09-30,somnath,4,9,0,1,Navratri Day 5,cloudy,27.0,28464,1
2022-09-30,dwarka,4,9,0,1,Navratri Day 5,cloudy,27.0,25303,1
2022-09-30,ambaji,4,9,0,1,Navratri Day 5,cloudy,27.0,38510,1
2022-09-30,pavagadh,4,9,0,1,Navratri Day 5,cloudy,27.0,22629,1
2022-10-01,somnath,5,10,1,1,Navratri Day 6,sunny,25.5,43260,1
2022-10-01,dwarka,5,10,1,1,Navratri Day 6,sunny,25.5,46767,1
2022-10-01,ambaji,5,10,1,1,Navratri Day 6,sunny,25.5,59574,1
2022-10-01,pavagadh,5,10,1,1,Navratri Day 6,sunny,25.5,43988,1
2022-10-02,somnath,6,10,1,1,Navratri Day 7,sunny,34.9,52733,1
2022-10-02,dwarka,6,10,1,1,Navratri Day 7,sunny,34.9,51357,1
2022-10-02,ambaji,6,10,1,1,Navratri Day 7,sunny,34.9,61607,1
2022-10-02,pavagadh,6,10,1,1,Navratri Day 7,sunny,34.9,44135,1
2022-10-03,somnath,0,10,0,1,Navratri Day 8,sunny,31.7,28152,1
2022-10-03,dwarka,0,10,0,1,Navratri Day 8,sunny,31.7,24325,1
2022-10-03,ambaji,0,10,0,1,Navratri Day 8,sunny,31.7,39229,1
2022-10-03,pavagadh,0,10,0,1,Navratri Day 8,sunny,31.7,27639,1
2022-10-04,somnath,1,10,0,1,Navratri Day 9 (Maha Navami),cloudy,32.8,28113,1
2022-10-04,dwarka,1,10,0,1,Navratri Day 9 (Maha Navami),cloudy,32.8,20026,1
2022-10-04,ambaji,1,10,0,1,Navratri Day 9 (Maha Navami),cloudy,32.8,31915,1
2022-10-04,pavagadh,1,10,0,1,Navratri Day 9 (Maha Navami),cloudy,32.8,19033,1
2022-10-05,somnath,2,10,0,1,Dussehra,sunny,25.3,31943,1
2022-10-05,dwarka,2,10,0,1,Dussehra,sunny,25.3,23413,1
2022-10-05,ambaji,2,10,0,1,Dussehra,sunny,25.3,18376,1
2022-10-05,pavagadh,2,10,0,1,Dussehra,sunny,25.3,17520,1
2022-10-06,somnath,3,10,0,0,,cloudy,33.7,7981,0
2022-10-06,dwarka,3,10,0,0,,cloudy,33.7,6812,0
2022-10-06,ambaji,3,10,0,0,,cloudy,33.7,6198,0
2022-10-06,pavagadh,3,10,0,0,,cloudy,33.7,5195,0
2022-10-07,somnath,4,10,0,0,,sunny,31.6,7486,0
2022-10-07,dwarka,4,10,0,0,,sunny,31.6,6927,0
2022-10-07,ambaji,4,10,0,0,,sunny,31.6,6461,0
2022-10-07,pavagadh,4,10,0,0,,sunny,31.6,5733,0
2022-10-08,somnath,5,10,1,0,,sunny,28.5,14638,0
2022-10-08,dwarka,5,10,1,0,,sunny,28.5,11105,0
2022-10-08,ambaji,5,10,1,0,,sunny,28.5,10026,0
2022-10-08,pavagadh,5,10,1,0,,sunny,28.5,8187,0
2022-10-09,somnath,6,10,1,0,,sunny,26.9,14430,0
2022-10-09,dwarka,6,10,1,0,,sunny,26.9,13807,0
2022-10-09,ambaji,6,10,1,0,,sunny,26.9,11142,0
2022-10-09,pavagadh,6,10,1,0,,sunny,26.9,10791,0
2022-10-10,somnath,0,10,0,0,,sunny,27.9,8249,0
2022-10-10,dwarka,0,10,0,0,,sunny,27.9,7791,0
2022-10-10,ambaji,0,10,0,0,,sunny,27.9,5830,0
2022-10-10,pavagadh,0,10,0,0,,sunny,27.9,5317,0
2022-10-11,somnath,1,10,0,0,,cloudy,33.0,7955,0
2022-10-11,dwarka,1,10,0,0,,cloudy,33.0,7265,0
2022-10-11,ambaji,1,10,0,0,,cloudy,33.0,5804,0
2022-10-11,pavagadh,1,10,0,0,,cloudy,33.0,4672,0
2022-10-12,somnath,2,10,0,0,,cloudy,33.2,9040,0
2022-10-12,dwarka,2,10,0,0,,cloudy,33.2,6733,0
2022-10-12,ambaji,2,10,0,0,,cloudy,33.2,5907,0
2022-10-12,pavagadh,2,10,0,0,,cloudy,33.2,5299,0
2022-10-13,somnath,3,10,0,0,,cloudy,28.5,7568,0
2022-10-13,dwarka,3,10,0,0,,cloudy,28.5,7143,0
2022-10-13,ambaji,3,10,0,0,,cloudy,28.5,5700,0
2022-10-13,pavagadh,3,10,0,0,,cloudy,28.5,5033,0
2022-10-14,somnath,4,10,0,0,,sunny,34.3,7892,0
2022-10-14,dwarka,4,10,0,0,,sunny,34.3,6731,0
2022-10-14,ambaji,4,10,0,0,,sunny,34.3,5553,0
2022-10-14,pavagadh,4,10,0,0,,sunny,34.3,4669,0
2022-10-15,somnath,5,10,1,0,,sunny,31.7,12890,0
2022-10-15,dwarka,5,10,1,0,,sunny,31.7,12339,0
2022-10-15,ambaji,5,10,1,0,,sunny,31.7,11591,0
2022-10-15,pavagadh,5,10,1,0,,sunny,31.7,9226,0
2022-10-16,somnath,6,10,1,0,,cloudy,26.0,14414,0
2022-10-16,dwarka,6,10,1,0,,cloudy,26.0,12504,0
2022-10-16,ambaji,6,10,1,0,,cloudy,26.0,9029,0
2022-10-16,pavagadh,6,10,1,0,,cloudy,26.0,8517,0
2022-10-17,somnath,0,10,0,0,,sunny,34.4,8494,0
2022-10-17,dwarka,0,10,0,0,,sunny,34.4,6586,0
2022-10-17,ambaji,0,10,0,0,,sunny,34.4,6362,0
2022-10-17,pavagadh,0,10,0,0,,sunny,34.4,5918,0
2022-10-18,somnath,1,10,0,0,,sunny,31.5,8218,0
2022-10-18,dwarka,1,10,0,0,,sunny,31.5,6876,0
2022-10-18,ambaji,1,10,0,0,,sunny,31.5,5502,0
2022-10-18,pavagadh,1,10,0,0,,sunny,31.5,4792,0
2022-10-19,somnath,2,10,0,0,,cloudy,34.4,8318,0
2022-10-19,dwarka,2,10,0,0,,cloudy,34.4,6831,0
2022-10-19,ambaji,2,10,0,0,,cloudy,34.4,6207,0
2022-10-19,pavagadh,2,10,0,0,,cloudy,34.4,4843,0
2022-10-20,somnath,3,10,0,0,,cloudy,35.0,7440,0
2022-10-20,dwarka,3,10,0,0,,cloudy,35.0,7370,0
2022-10-20,ambaji,3,10,0,0,,cloudy,35.0,7061,0
2022-10-20,pavagadh,3,10,0,0,,cloudy,35.0,4628,0
2022-10-21,somnath,4,10,0,0,,cloudy,33.8,8776,0
2022-10-21,dwarka,4,10,0,0,,cloudy,33.8,7040,0
2022-10-21,ambaji,4,10,0,0,,cloudy,33.8,7003,0
2022-10-21,pavagadh,4,10,0,0,,cloudy,33.8,5668,0
2022-10-22,somnath,5,10,1,1,Dhanteras,sunny,34.9,41991,1
2022-10-22,dwarka,5,10,1,1,Dhanteras,sunny,34.9,48852,1
2022-10-22,ambaji,5,10,1,1,Dhanteras,sunny,34.9,37938,1
2022-10-22,pavagadh,5,10,1,1,Dhanteras,sunny,34.9,29439,1
2022-10-23,somnath,6,10,1,1,Narak Chaturdashi,sunny,27.6,45370,1
2022-10-23,dwarka,6,10,1,1,Narak Chaturdashi,sunny,27.6,39012,1
2022-10-23,ambaji,6,10,1,1,Narak Chaturdashi,sunny,27.6,43283,1
2022-10-23,pavagadh,6,10,1,1,Narak Chaturdashi,sunny,27.6,39696,1
2022-10-24,somnath,0,10,0,1,Diwali,cloudy,30.2,28026,1
2022-10-24,dwarka,0,10,0,1,Diwali,cloudy,30.2,24416,1
2022-10-24,ambaji,0,10,0,1,Diwali,cloudy,30.2,22958,1
2022-10-24,pavagadh,0,10,0,1,Diwali,cloudy,30.2,19767,1
2022-10-25,somnath,1,10,0,1,Govardhan Puja,cloudy,34.5,26365,1
2022-10-25,dwarka,1,10,0,1,Govardhan Puja,cloudy,34.5,25289,1
2022-10-25,ambaji,1,10,0,1,Govardhan Puja,cloudy,34.5,22927,1
2022-10-25,pavagadh,1,10,0,1,Govardhan Puja,cloudy,34.5,16771,1
2022-10-26,somnath,2,10,0,1,Bhai Dooj,sunny,30.0,30581,1
2022-10-26,dwarka,2,10,0,1,Bhai Dooj,sunny,30.0,20469,1
2022-10-26,ambaji,2,10,0,1,Bhai Dooj,sunny,30.0,22817,1
2022-10-26,pavagadh,2,10,0,1,Bhai Dooj,sunny,30.0,17696,1
2022-10-27,somnath,3,10,0,0,,sunny,26.5,7988,0
2022-10-27,dwarka,3,10,0,0,,sunny,26.5,6284,0
2022-10-27,ambaji,3,10,0,0,,sunny,26.5,5510,0
2022-10-27,pavagadh,3,10,0,0,,sunny,26.5,5239,0
2022-10-28,somnath,4,10,0,0,,sunny,30.4,7784,0
2022-10-28,dwarka,4,10,0,0,,sunny,30.4,6684,0
2022-10-28,ambaji,4,10,0,0,,sunny,30.4,6012,0
